seqname	start	stop	strand	gene_id	gene_biotype	gene_name
10	83828592	83840724	-	ENSMUSG00000111699	lncRNA	C230099D08Rik
10	83872424	83936561	-	ENSMUSG00000111049	lncRNA	Gm34184
10	83897622	83898091	+	ENSMUSG00000104317	TEC	Gm37908
10	83928130	83932113	+	ENSMUSG00000111524	lncRNA	Gm34113
10	84027684	84057921	-	ENSMUSG00000111062	lncRNA	Gm47253
10	84144750	84145208	+	ENSMUSG00000111875	processed_pseudogene	Gm5425
10	26629417	26794644	+	ENSMUSG00000039031	protein_coding	Arhgap18
10	84206769	84276461	-	ENSMUSG00000020032	protein_coding	Nuak1
10	26825736	26858032	+	ENSMUSG00000112751	lncRNA	Gm48084
10	26842081	26842287	+	ENSMUSG00000112804	processed_pseudogene	Gm30534
10	84324157	84333299	+	ENSMUSG00000020033	lncRNA	4930463O16Rik
10	84334738	84335490	+	ENSMUSG00000111487	TEC	1700092E16Rik
10	84337896	84338133	-	ENSMUSG00000111478	processed_pseudogene	Gm18251
10	84353909	84359134	+	ENSMUSG00000111514	lncRNA	E230014E18Rik
10	84362169	84369926	-	ENSMUSG00000046841	protein_coding	Ckap4
10	84412490	84450223	+	ENSMUSG00000020034	protein_coding	Tcp11l2
10	84450583	84450677	+	ENSMUSG00000089096	snRNA	Gm25657
10	84454205	84458442	-	ENSMUSG00000097309	lncRNA	Gm17249
10	117013208	117017017	+	ENSMUSG00000112753	lncRNA	4930423D24Rik
10	117019240	117019316	-	ENSMUSG00002074987	snoRNA	Gm54625
10	117051126	117060412	-	ENSMUSG00000020171	protein_coding	Yeats4
10	117060494	117060857	+	ENSMUSG00000112462	lncRNA	Gm48772
10	84458156	84563042	+	ENSMUSG00000034453	protein_coding	Polr3b
10	117068142	117074608	-	ENSMUSG00000020177	protein_coding	9530003J23Rik
10	117083926	117086632	+	ENSMUSG00000078430	unprocessed_pseudogene	Gm10936
10	117113236	117118226	-	ENSMUSG00000069516	protein_coding	Lyz2
10	117123702	117128773	-	ENSMUSG00000069515	protein_coding	Lyz1
10	26856032	27495754	-	ENSMUSG00000019899	protein_coding	Lama2
10	27156714	27157666	+	ENSMUSG00000112052	processed_pseudogene	Gm17917
10	27169291	27169655	+	ENSMUSG00000112472	processed_pseudogene	Gm48083
10	27265862	27273221	+	ENSMUSG00000101636	lncRNA	4930579H20Rik
10	27328285	27328356	+	ENSMUSG00002076490	snoRNA	Gm54634
10	27489564	27491324	-	ENSMUSG00000103931	TEC	Gm36962
10	27522309	27574323	-	ENSMUSG00000112610	lncRNA	Gm30165
10	27620880	27685620	-	ENSMUSG00000112206	lncRNA	Gm30228
10	27654270	27654887	+	ENSMUSG00000112703	processed_pseudogene	Gm18041
10	27660240	27660639	-	ENSMUSG00000112786	processed_pseudogene	Gm47696
10	27746087	27746716	+	ENSMUSG00000112620	processed_pseudogene	Gm18972
10	27812360	27812821	+	ENSMUSG00000064208	processed_pseudogene	Gm10145
10	27941662	27942186	-	ENSMUSG00000112432	processed_pseudogene	Gm18507
10	117180578	117215920	-	ENSMUSG00000055531	protein_coding	Cpsf6
10	117225927	117234492	+	ENSMUSG00000112728	lncRNA	Gm48903
10	117265523	117266021	+	ENSMUSG00000095826	processed_pseudogene	Gm9002
10	117281920	117283398	-	ENSMUSG00000112344	lncRNA	Gm32141
10	117395004	117396328	+	ENSMUSG00000112399	lncRNA	Gm32235
10	117424019	117425240	-	ENSMUSG00000112081	processed_pseudogene	Gm9004
10	84591926	84742402	+	ENSMUSG00000020037	protein_coding	Rfx4
10	117430258	117431787	+	ENSMUSG00000043800	transcribed_processed_pseudogene	Kifc5c-ps
10	117450310	117453007	+	ENSMUSG00000112476	lncRNA	Gm32365
10	84646951	84647047	-	ENSMUSG00002074857	snRNA	Gm54640
10	117465405	117523257	+	ENSMUSG00000020183	protein_coding	Cpm
10	117498187	117498293	-	ENSMUSG00000118970	snRNA	Gm25709
10	84753480	84854201	+	ENSMUSG00000035620	protein_coding	Ric8b
10	84932151	84938359	-	ENSMUSG00000050035	protein_coding	Fhl4
10	84938491	84956482	+	ENSMUSG00000060935	protein_coding	Tmem263
10	84955297	84963891	-	ENSMUSG00000049038	protein_coding	Mterf2
10	84967564	85020928	-	ENSMUSG00000020038	protein_coding	Cry1
10	85120097	85120197	-	ENSMUSG00002075790	miRNA	Gm54645
10	85149352	85150303	+	ENSMUSG00000050490	processed_pseudogene	Psma5-ps
10	85169765	85169868	+	ENSMUSG00002075019	miRNA	Gm54646
10	62104634	62215687	-	ENSMUSG00000037012	protein_coding	Hk1
10	117524780	117546663	-	ENSMUSG00000020184	protein_coding	Mdm2
10	117569584	117582270	-	ENSMUSG00000060181	protein_coding	Slc35e3
10	27950816	28473393	+	ENSMUSG00000019889	protein_coding	Ptprk
10	28090035	28090117	-	ENSMUSG00002075684	miRNA	Gm54670
10	62218916	62258270	-	ENSMUSG00000020080	protein_coding	Hkdc1
10	62264988	62285517	-	ENSMUSG00000020079	protein_coding	Supv3l1
10	62285268	62287132	+	ENSMUSG00000097129	lncRNA	4930507D05Rik
10	28544356	28759814	+	ENSMUSG00000049109	protein_coding	Themis
10	85222678	85496156	+	ENSMUSG00000020042	protein_coding	Abtb3
10	85543544	85548232	+	ENSMUSG00000111435	lncRNA	Gm47358
10	62291014	62322584	-	ENSMUSG00000020078	protein_coding	Vps26a
10	85545191	85546636	-	ENSMUSG00000111609	processed_pseudogene	Gm6713
10	85562476	85568932	-	ENSMUSG00000112451	processed_pseudogene	Gm6714
10	85566619	85567963	-	ENSMUSG00000112479	processed_pseudogene	Gm21026
10	85580038	85580932	-	ENSMUSG00000112119	processed_pseudogene	Gm47362
10	85581267	85581815	-	ENSMUSG00000112568	processed_pseudogene	Gm47363
10	85600129	85601626	-	ENSMUSG00000111891	processed_pseudogene	Gm47366
10	85600450	85601626	-	ENSMUSG00000111996	processed_pseudogene	Gm47365
10	85601764	85603441	-	ENSMUSG00000112504	processed_pseudogene	Gm47367
10	85621162	85627912	+	ENSMUSG00000112418	processed_pseudogene	Gm9466
10	85622320	85623301	+	ENSMUSG00000111884	processed_pseudogene	Gm19612
10	85642077	85646751	-	ENSMUSG00000112826	lncRNA	Gm1559
10	85643673	85645117	+	ENSMUSG00000112318	processed_pseudogene	Gm6721
10	62329612	62363230	-	ENSMUSG00000020077	protein_coding	Srgn
10	117586526	117628610	-	ENSMUSG00000052798	protein_coding	Nup107
10	117634364	117634670	-	ENSMUSG00000112525	processed_pseudogene	Gm47899
10	29019278	29020190	-	ENSMUSG00000056316	TEC	Gm9996
10	85665358	85724960	+	ENSMUSG00000001785	protein_coding	Pwp1
10	85665606	85669179	+	ENSMUSG00000112326	unprocessed_pseudogene	Gm19624
10	85685005	85686730	+	ENSMUSG00000112836	processed_pseudogene	Gm47006
10	117649776	117681940	-	ENSMUSG00000052681	protein_coding	Rap1b
10	117699586	117702620	-	ENSMUSG00000112711	lncRNA	Gm32552
10	29019835	29075626	+	ENSMUSG00000038916	protein_coding	Soga3
10	117700575	117703980	+	ENSMUSG00000112458	lncRNA	Gm40773
10	29074950	29097936	+	ENSMUSG00000110723	protein_coding	Gm49353
10	117761364	117784197	+	ENSMUSG00000112500	lncRNA	4933411E08Rik
10	117840843	117841192	+	ENSMUSG00000102896	TEC	Gm37852
10	117948422	117959999	+	ENSMUSG00000112470	lncRNA	5330439M10Rik
10	62374405	62414236	-	ENSMUSG00000036955	protein_coding	Kifbp
10	62413473	62414848	+	ENSMUSG00000105203	lncRNA	4933428P19Rik
10	29087602	29106775	+	ENSMUSG00000004360	protein_coding	9330159F19Rik
10	62416030	62438060	-	ENSMUSG00000020075	protein_coding	Ddx21
10	62438129	62439907	+	ENSMUSG00000112347	lncRNA	Gm47257
10	85727830	85753006	-	ENSMUSG00000035529	protein_coding	Prdm4
10	85763545	85782070	+	ENSMUSG00000085111	protein_coding	Ascl4
10	62451674	62486997	-	ENSMUSG00000020076	protein_coding	Ddx50
10	85774501	85793687	-	ENSMUSG00000001783	protein_coding	Rtcb
10	85790824	85791003	+	ENSMUSG00000112613	processed_pseudogene	Gm48175
10	29189162	29223465	+	ENSMUSG00000019883	protein_coding	Echdc1
10	62494822	62561907	-	ENSMUSG00000036923	protein_coding	Stox1
10	62505582	62506017	+	ENSMUSG00000112901	processed_pseudogene	Gm18514
10	62518287	62518337	+	ENSMUSG00000105329	miRNA	Mir7215
10	62537975	62538378	+	ENSMUSG00000112378	processed_pseudogene	Gm47261
10	85795204	85847759	-	ENSMUSG00000050108	protein_coding	Bpifc
10	85856305	85858193	-	ENSMUSG00000097692	lncRNA	A230060F14Rik
10	29220172	29238438	-	ENSMUSG00000038876	protein_coding	Rnf146
10	29225581	29225687	+	ENSMUSG00000119317	snRNA	Gm25596
10	29227875	29229889	-	ENSMUSG00000111496	TEC	Gm47483
10	29238144	29241341	+	ENSMUSG00000111090	TEC	Gm30698
10	29242736	29250941	+	ENSMUSG00000111646	lncRNA	Gm40621
10	29271032	29271159	+	ENSMUSG00000088257	snoRNA	Gm24286
10	29301702	29302569	+	ENSMUSG00000111741	unprocessed_pseudogene	Gm18903
10	85857836	85887737	+	ENSMUSG00000001786	protein_coding	Fbxo7
10	85874549	85874652	-	ENSMUSG00000077265	snRNA	Gm24430
10	29328412	29411863	-	ENSMUSG00000019880	protein_coding	Rspo3
10	29366770	29369417	-	ENSMUSG00000110986	TEC	Gm20276
10	29410713	29490467	+	ENSMUSG00000110831	lncRNA	Gm48159
10	29490157	29490572	-	ENSMUSG00000111046	processed_pseudogene	Gm46197
10	29657407	29657995	+	ENSMUSG00000111427	processed_pseudogene	Gm6390
10	29860174	29880374	-	ENSMUSG00000111195	lncRNA	Gm48215
10	29886947	29893091	+	ENSMUSG00000111554	unprocessed_pseudogene	Gm232
10	29960261	29961330	-	ENSMUSG00000111001	processed_pseudogene	Gm8767
10	30055722	30056220	+	ENSMUSG00000110776	unprocessed_pseudogene	Gm2829
10	30070565	30076556	-	ENSMUSG00000075266	protein_coding	Cenpw
10	85890989	86334760	-	ENSMUSG00000059602	protein_coding	Syn3
10	30248914	30251557	+	ENSMUSG00000111047	transcribed_processed_pseudogene	Gm4780
10	30369938	30370044	+	ENSMUSG00000118726	snRNA	Gm22623
10	85931723	85949450	+	ENSMUSG00000112493	lncRNA	4930486F22Rik
10	30387756	30390119	-	ENSMUSG00000111397	TEC	Gm48232
10	30406910	30408026	-	ENSMUSG00000111211	TEC	Gm48233
10	85961691	85965718	+	ENSMUSG00000087256	lncRNA	Gm15990
10	86136236	86185370	+	ENSMUSG00000020044	protein_coding	Timp3
10	86362163	86372201	-	ENSMUSG00000112586	lncRNA	Gm6729
10	86375747	86377198	-	ENSMUSG00000090816	processed_pseudogene	Gm6729
10	86386672	86388514	-	ENSMUSG00000112893	processed_pseudogene	Gm9583
10	86390811	86392046	-	ENSMUSG00000112115	processed_pseudogene	Gm21027
10	117977716	118004902	+	ENSMUSG00000020212	protein_coding	Mdm1
10	86405797	86407546	+	ENSMUSG00000112207	processed_pseudogene	Gm48448
10	86407627	86408830	+	ENSMUSG00000112579	processed_pseudogene	Gm48450
10	86408908	86410111	+	ENSMUSG00000112562	processed_pseudogene	Gm48451
10	86410187	86411392	+	ENSMUSG00000112325	processed_pseudogene	Gm48454
10	117999890	118001067	-	ENSMUSG00000112684	lncRNA	Gm47958
10	86411488	86411713	+	ENSMUSG00000112268	processed_pseudogene	Gm48460
10	86429020	86429452	+	ENSMUSG00000112735	processed_pseudogene	Gm46191
10	86436781	86437306	+	ENSMUSG00000112010	processed_pseudogene	Gm48461
10	86437432	86437609	+	ENSMUSG00000112638	processed_pseudogene	Gm48463
10	62579707	62628065	-	ENSMUSG00000020074	protein_coding	Ccar1
10	86437645	86438791	+	ENSMUSG00000112834	processed_pseudogene	Gm48464
10	118040847	118045952	+	ENSMUSG00000074695	protein_coding	Il22
10	86438872	86440066	+	ENSMUSG00000111998	processed_pseudogene	Gm48465
10	118068033	118069436	-	ENSMUSG00000112002	processed_pseudogene	Gm9585
10	86440156	86440627	+	ENSMUSG00000112078	processed_pseudogene	Gm48466
10	86456515	86456791	-	ENSMUSG00000112565	processed_pseudogene	Gm48473
10	118074277	118076685	-	ENSMUSG00000112216	protein_coding	Gm32717
10	118079705	118082114	-	ENSMUSG00000112135	processed_pseudogene	Gm9029
10	62597530	62597858	+	ENSMUSG00000112173	processed_pseudogene	Gm48145
10	86456839	86457997	-	ENSMUSG00000112699	processed_pseudogene	Gm48474
10	62601355	62601419	-	ENSMUSG00000080469	snoRNA	Snord98
10	118089164	118091573	+	ENSMUSG00000112614	processed_pseudogene	Gm9030
10	86458120	86459863	-	ENSMUSG00000112359	processed_pseudogene	Gm48475
10	62617536	62618966	-	ENSMUSG00000112806	TEC	Gm48146
10	86473003	86474257	+	ENSMUSG00000112282	processed_pseudogene	Gm19989
10	118094593	118097001	+	ENSMUSG00000112252	protein_coding	Gm32802
10	86476547	86478395	+	ENSMUSG00000112098	processed_pseudogene	Gm18876
10	118101842	118103538	+	ENSMUSG00000112561	processed_pseudogene	Gm9035
10	30410221	30476745	-	ENSMUSG00000019792	protein_coding	Trmt11
10	86491822	86493244	+	ENSMUSG00000090308	processed_pseudogene	Gm5174
10	86493269	86506882	+	ENSMUSG00000112666	lncRNA	Gm48485
10	30479191	30482630	-	ENSMUSG00000111080	lncRNA	Gm20300
10	118125534	118130943	-	ENSMUSG00000090461	protein_coding	Il22b
10	118160466	118162874	-	ENSMUSG00000112814	protein_coding	Gm9040
10	118165905	118168313	-	ENSMUSG00000112419	protein_coding	Gm9044
10	118171328	118173736	-	ENSMUSG00000112027	protein_coding	Gm9045
10	118176752	118179160	-	ENSMUSG00000112781	protein_coding	Gm9046
10	118182176	118184584	-	ENSMUSG00000112495	protein_coding	Gm9048
10	118187602	118190010	-	ENSMUSG00000112919	protein_coding	Gm9049
10	118276951	118281797	+	ENSMUSG00000055170	protein_coding	Ifng
10	30484137	30505628	-	ENSMUSG00000019791	protein_coding	Hint3
10	118277324	118280045	+	ENSMUSG00000111913	TEC	Gm49751
10	118550386	118551631	-	ENSMUSG00000112029	lncRNA	Gm33337
10	62640349	62744775	-	ENSMUSG00000047146	protein_coding	Tet1
10	118554051	118555333	-	ENSMUSG00000112535	lncRNA	Gm47425
10	118639624	118641195	-	ENSMUSG00000112198	lncRNA	Gm4065
10	62693903	62695773	-	ENSMUSG00000112309	TEC	Gm48353
10	118668493	118671011	-	ENSMUSG00000112616	TEC	Gm47434
10	62729188	62729293	-	ENSMUSG00000084569	snRNA	Gm26479
10	62755338	62755620	+	ENSMUSG00002075200	misc_RNA	Gm54723
10	118691508	118706114	-	ENSMUSG00000028630	protein_coding	Dyrk2
10	118696731	118699447	+	ENSMUSG00000104443	TEC	4932442E05Rik
10	118716854	118719559	-	ENSMUSG00000112402	TEC	Gm10744
10	118728816	118729723	+	ENSMUSG00000098162	processed_pseudogene	Gm26976
10	118756286	118763048	-	ENSMUSG00000112854	lncRNA	Gm38403
10	118854251	118857575	-	ENSMUSG00000112540	lncRNA	Gm47461
10	118864195	118886404	-	ENSMUSG00000112778	lncRNA	Gm33677
10	118926247	118926753	+	ENSMUSG00000112683	processed_pseudogene	Gm18904
10	118928810	118939012	+	ENSMUSG00000100681	lncRNA	1700064J06Rik
10	118947529	118958871	+	ENSMUSG00000112609	lncRNA	Gm47480
10	118971069	119002290	-	ENSMUSG00000112161	lncRNA	Gm34045
10	62756412	62782277	+	ENSMUSG00000071253	protein_coding	Slc25a16
10	62759175	62759303	-	ENSMUSG00000088875	snoRNA	Gm25862
10	62771477	62772102	+	ENSMUSG00000080971	processed_pseudogene	Gm16128
10	86526073	86541373	-	ENSMUSG00000020048	protein_coding	Hsp90b1
10	86527983	86528959	-	ENSMUSG00000084899	lncRNA	Gm15344
10	86541180	86541312	-	ENSMUSG00002076916	miRNA	Gm54730
10	119035160	119075960	-	ENSMUSG00000020114	protein_coding	Cand1
10	119156139	119167767	+	ENSMUSG00000112155	lncRNA	4930477N07Rik
10	119178397	119179170	+	ENSMUSG00000112199	processed_pseudogene	Gm19090
10	86541675	86612708	+	ENSMUSG00000044937	protein_coding	Ttc41
10	62782805	62809964	+	ENSMUSG00000036875	protein_coding	Dna2
10	86567851	86568252	-	ENSMUSG00000056366	processed_pseudogene	Fabp3-ps1
10	86599836	86669836	+	ENSMUSG00000112743	protein_coding	Gm49358
10	86614869	86674253	+	ENSMUSG00000054027	protein_coding	Nt5dc3
10	86674958	86710818	+	ENSMUSG00000089959	lncRNA	Gm16268
10	86677062	86843889	-	ENSMUSG00000035459	protein_coding	Stab2
10	30504995	30679322	-	ENSMUSG00000039697	protein_coding	Ncoa7
10	86744625	86745877	+	ENSMUSG00000089881	lncRNA	Gm16280
10	86745343	86748580	+	ENSMUSG00000089775	transcribed_processed_pseudogene	Gm16270
10	30549130	30549223	-	ENSMUSG00002075780	rRNA	Gm54762
10	30616148	30619958	-	ENSMUSG00000110894	TEC	Gm48335
10	86808080	86863879	+	ENSMUSG00000089656	lncRNA	Gm16271
10	30644795	30645571	-	ENSMUSG00000111442	TEC	Gm48334
10	86836161	86836569	+	ENSMUSG00000089666	processed_pseudogene	Gm16269
10	62816002	62852989	+	ENSMUSG00000020070	protein_coding	Rufy2
10	30656853	30658267	-	ENSMUSG00000110744	processed_pseudogene	Gm5171
10	62834558	62835468	+	ENSMUSG00000084985	lncRNA	Gm16135
10	86893909	87066451	+	ENSMUSG00000047129	protein_coding	1700113H08Rik
10	30708355	30718797	-	ENSMUSG00000019789	protein_coding	Hey2
10	30756513	30756846	+	ENSMUSG00000110918	processed_pseudogene	Gm48862
10	30818375	30818481	-	ENSMUSG00000119396	snRNA	Gm24168
10	87066622	87133417	+	ENSMUSG00000112213	lncRNA	4930555G07Rik
10	30882408	30942240	-	ENSMUSG00000111778	lncRNA	Gm30676
10	31039522	31039628	-	ENSMUSG00000118948	snRNA	Gm23790
10	31085269	31086328	+	ENSMUSG00000111396	processed_pseudogene	Gm7333
10	87125355	87127689	+	ENSMUSG00000103862	TEC	Gm10764
10	31124019	31127039	+	ENSMUSG00000039684	transcribed_processed_pseudogene	Gm5422
10	87199902	87200008	-	ENSMUSG00000119409	snRNA	Gm23191
10	87326681	87329522	-	ENSMUSG00000020052	protein_coding	Ascl1
10	87343724	87344347	+	ENSMUSG00000112460	processed_pseudogene	Gm48120
10	31189379	31204200	+	ENSMUSG00000000295	protein_coding	Hddc2
10	31193165	31193277	-	ENSMUSG00002075988	rRNA	Gm54769
10	31197414	31200018	+	ENSMUSG00000111664	TEC	Gm48865
10	62850443	62859996	-	ENSMUSG00000020069	protein_coding	Hnrnph3
10	87357657	87419998	+	ENSMUSG00000020051	protein_coding	Pah
10	87524440	87524891	+	ENSMUSG00000112536	processed_pseudogene	Gm48195
10	87662239	87699243	-	ENSMUSG00000058934	lncRNA	Igf1os
10	62860094	62894592	+	ENSMUSG00000020072	protein_coding	Pbld2
10	62891382	62893246	-	ENSMUSG00000087030	lncRNA	Gm16143
10	31208372	31321954	-	ENSMUSG00000000296	protein_coding	Tpd52l1
10	31274919	31290397	+	ENSMUSG00000111256	lncRNA	Gm48094
10	31289811	31290161	-	ENSMUSG00000110960	processed_pseudogene	Supt4b
10	31299525	31302086	-	ENSMUSG00000110758	TEC	Gm48092
10	31305989	31309502	+	ENSMUSG00000110976	lncRNA	Gm48093
10	31324253	31328078	-	ENSMUSG00000111865	TEC	Gm47687
10	31369189	31485180	-	ENSMUSG00000063760	protein_coding	Rnf217
10	31431916	31433436	-	ENSMUSG00000112338	TEC	Gm47693
10	31450396	31451009	-	ENSMUSG00000098068	processed_pseudogene	Gm7909
10	31515154	31516456	+	ENSMUSG00000098038	processed_pseudogene	Gm8793
10	31565306	32766458	-	ENSMUSG00000069670	protein_coding	Nkain2
10	31743908	31747097	+	ENSMUSG00000112866	TEC	Gm47704
10	31847715	31849665	-	ENSMUSG00000112906	processed_pseudogene	Gm18189
10	32139607	32142535	-	ENSMUSG00000112367	TEC	A230081H15Rik
10	32155173	32155689	-	ENSMUSG00000112409	TEC	C030006N10Rik
10	32245551	32246288	-	ENSMUSG00000112511	unprocessed_pseudogene	Gm18704
10	32360486	32362995	-	ENSMUSG00000112075	TEC	Gm47700
10	32514827	32515482	-	ENSMUSG00000112914	TEC	Gm47702
10	32793204	32815681	-	ENSMUSG00000112469	lncRNA	Gm47823
10	87694127	87772904	+	ENSMUSG00000020053	protein_coding	Igf1
10	87802709	87803623	+	ENSMUSG00000112222	processed_pseudogene	Tyms-ps
10	87816324	87820082	+	ENSMUSG00000112183	lncRNA	Gm48306
10	87874087	87875541	+	ENSMUSG00000112235	TEC	Gm48307
10	87924060	87925686	+	ENSMUSG00000112932	TEC	Gm48308
10	87926934	87928237	+	ENSMUSG00000035383	protein_coding	Pmch
10	62895941	62913741	+	ENSMUSG00000112129	protein_coding	Pbld1
10	87927294	87982803	-	ENSMUSG00000035365	protein_coding	Parpbp
10	62907831	62910839	-	ENSMUSG00000112374	lncRNA	Gm48072
10	87970428	87971715	-	ENSMUSG00000112026	TEC	Gm6653
10	62934128	62934469	+	ENSMUSG00000104481	TEC	Gm38063
10	87971781	87973393	+	ENSMUSG00000112406	lncRNA	4921515L22Rik
10	62935430	62937058	+	ENSMUSG00000036816	protein_coding	Atoh7
10	32956550	33352705	+	ENSMUSG00000019787	protein_coding	Trdn
10	33047706	33048482	+	ENSMUSG00000112897	TEC	Gm47831
10	33087081	33087628	+	ENSMUSG00000112182	processed_pseudogene	Gm47845
10	33098341	33132414	-	ENSMUSG00000112707	lncRNA	D830005E20Rik
10	33176120	33176674	-	ENSMUSG00000112692	processed_pseudogene	Gm19073
10	33200008	33203771	-	ENSMUSG00000112855	processed_pseudogene	Gm47842
10	33288072	33288524	+	ENSMUSG00000112521	processed_pseudogene	Gm29884
10	33311478	33312849	-	ENSMUSG00000111958	processed_pseudogene	Gm47844
10	33339901	33340344	+	ENSMUSG00000111980	processed_pseudogene	Gm20304
10	87982854	88014252	+	ENSMUSG00000035351	protein_coding	Nup37
10	62951574	63039731	-	ENSMUSG00000020067	protein_coding	Mypn
10	33353111	33353468	-	ENSMUSG00000112329	TEC	Gm47908
10	88000821	88000935	-	ENSMUSG00000088843	snRNA	Gm26357
10	63078847	63079932	-	ENSMUSG00000045391	lncRNA	1700120B22Rik
10	33388282	33500765	-	ENSMUSG00000019785	protein_coding	Clvs2
10	33456684	33459825	-	ENSMUSG00000112248	TEC	Gm47910
10	33495232	33497705	-	ENSMUSG00000112369	TEC	Gm47911
10	33500242	33538428	+	ENSMUSG00000090087	lncRNA	Gm15939
10	33590888	33591383	+	ENSMUSG00000112656	unprocessed_pseudogene	Gm47929
10	33642420	33662700	-	ENSMUSG00000090298	protein_coding	Sult3a2
10	33684493	33685494	-	ENSMUSG00000071343	processed_pseudogene	Gm10327
10	33733717	33755528	+	ENSMUSG00000069668	protein_coding	Sult3a1
10	33748630	33749014	-	ENSMUSG00000112447	processed_pseudogene	Gm47935
10	33770089	33770252	-	ENSMUSG00000112534	processed_pseudogene	Gm47940
10	88036955	88082020	+	ENSMUSG00000020056	protein_coding	Washc3
10	88106745	88109093	-	ENSMUSG00000112259	processed_pseudogene	Gm17980
10	88145675	88145994	-	ENSMUSG00000112715	processed_pseudogene	Gm48476
10	33781107	33792017	+	ENSMUSG00000039552	protein_coding	Rsph4a
10	88158666	88214942	-	ENSMUSG00000020057	protein_coding	Dram1
10	63079589	63153657	+	ENSMUSG00000020064	protein_coding	Herc4
10	63086711	63088294	+	ENSMUSG00000112411	TEC	Gm19337
10	63105869	63106647	+	ENSMUSG00000112759	TEC	Gm47615
10	63128065	63131572	-	ENSMUSG00000096991	lncRNA	Gm26789
10	88214994	88283191	+	ENSMUSG00000035311	protein_coding	Gnptab
10	88280098	88285749	-	ENSMUSG00000087429	lncRNA	Gm16235
10	33795138	33827265	-	ENSMUSG00000039531	protein_coding	Zup1
10	33848797	33849565	-	ENSMUSG00000112782	processed_pseudogene	Gm7940
10	33856493	33856836	-	ENSMUSG00000112801	processed_pseudogene	Gm48034
10	33863212	33871051	-	ENSMUSG00000112280	lncRNA	A830082N09Rik
10	63154784	63217483	-	ENSMUSG00000020063	protein_coding	Sirt1
10	63189632	63202666	+	ENSMUSG00000085372	lncRNA	Gm16145
10	33872551	33895620	-	ENSMUSG00000019782	protein_coding	Rwdd1
10	33894811	33896758	+	ENSMUSG00000111905	lncRNA	Gm48045
10	33913593	33985811	+	ENSMUSG00000071340	protein_coding	Trappc3l
10	63218222	63246355	+	ENSMUSG00000036764	protein_coding	Dnajc12
10	63248778	63249382	+	ENSMUSG00000112572	processed_pseudogene	Gm7530
